Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-06-20,1.0,1.1831936836242676,355.0,362.4425048828125,193.0,194.76507568359375,19.0,19.29300308227539
2016-06-21,4.0,4.048687934875488,1136.0,1135.0631103515625,490.0,491.7694396972656,58.0,58.377685546875
2016-06-22,2.0,1.897831916809082,1580.0,1575.01953125,624.0,623.3707885742188,80.0,79.35858154296875
2016-06-23,1.0,1.0734792947769165,1621.0,1618.2100830078125,751.0,749.8854370117188,70.0,70.88587951660156
2016-06-24,1.0,0.9968032240867615,1413.0,1406.977783203125,757.0,752.2417602539062,87.0,85.68951416015625
2016-06-25,1.0,0.8924337029457092,231.0,230.9716033935547,283.0,283.3103332519531,52.0,52.738380432128906
2016-06-26,0.0,0.11703874915838242,309.0,306.5614929199219,274.0,272.3516540527344,55.0,54.63972091674805
2016-06-27,1.0,0.9970870018005371,1516.0,1505.3861083984375,690.0,690.7237548828125,76.0,74.9717788696289
2016-06-28,0.0,0.2663404047489166,1487.0,1520.3106689453125,579.0,590.9674072265625,76.0,75.40476989746094
2016-06-29,0.0,0.10736975818872452,1527.0,1523.2999267578125,622.0,625.394775390625,49.0,51.77354049682617
2016-06-30,0.0,0.3454152047634125,1431.0,1431.9847412109375,706.0,711.4498291015625,88.0,85.85932922363281
2016-07-01,0.0,0.008055322803556919,743.0,754.2833251953125,357.0,357.8254699707031,46.0,48.03213119506836
2016-07-02,1.0,0.6555621027946472,226.0,246.24049377441406,174.0,170.20156860351562,25.0,26.990312576293945
2016-07-03,0.0,0.2803501784801483,251.0,265.25262451171875,177.0,183.8651885986328,31.0,32.578922271728516
2016-07-04,1.0,0.9957217574119568,743.0,750.4163208007812,381.0,376.1506042480469,44.0,46.062400817871094
2016-07-05,1.0,0.9743960499763489,1404.0,1409.13427734375,734.0,721.2481689453125,75.0,74.89446258544922
2016-07-06,0.0,0.29756709933280945,1507.0,1479.21728515625,589.0,588.9532470703125,52.0,54.82911682128906
2016-07-07,1.0,1.1000640392303467,1384.0,1387.3594970703125,615.0,617.1012573242188,81.0,79.07061004638672
2016-07-08,0.0,0.11096633225679398,1360.0,1361.759765625,590.0,593.40869140625,62.0,61.66429901123047
2016-07-09,0.0,0.08121757209300995,216.0,229.6446990966797,193.0,197.37155151367188,68.0,64.69222259521484
2016-07-10,0.0,-0.09755691140890121,246.0,249.15060424804688,215.0,218.76966857910156,25.0,27.316064834594727
2016-07-11,2.0,1.8945534229278564,1331.0,1336.2044677734375,555.0,552.4342651367188,61.0,61.08284378051758
2016-07-12,0.0,0.18765047192573547,1228.0,1230.973388671875,561.0,559.9099731445312,54.0,54.59627914428711
2016-07-13,0.0,-0.0018915628315880895,1238.0,1234.186767578125,571.0,572.3881225585938,55.0,54.77770233154297
