Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2017-12-26,0.0,0.0,534.0,553.0,583.0,511.0,68.0,61.0
2017-12-27,2.0,1.0,1585.0,1588.0,904.0,815.0,62.0,72.0
2017-12-28,0.0,0.0,1585.0,1607.0,1029.0,959.0,59.0,65.0
2017-12-29,1.0,1.0,1606.0,1632.0,1054.0,982.0,78.0,80.0
2017-12-30,0.0,0.0,265.0,274.0,477.0,462.0,63.0,61.0
2017-12-31,0.0,0.0,163.0,184.0,308.0,317.0,55.0,54.0
2018-01-01,0.0,0.0,430.0,445.0,491.0,476.0,60.0,58.0
2018-01-02,1.0,1.0,1847.0,1843.0,957.0,950.0,63.0,71.0
2018-01-03,1.0,1.0,1922.0,1951.0,1048.0,1014.0,105.0,98.0
2018-01-04,0.0,0.0,2177.0,2115.0,1127.0,1065.0,99.0,96.0
2018-01-05,0.0,0.0,2059.0,2122.0,1017.0,1000.0,87.0,89.0
2018-01-06,0.0,0.0,250.0,281.0,433.0,446.0,41.0,45.0
2018-01-07,0.0,0.0,242.0,260.0,375.0,379.0,38.0,42.0
2018-01-08,0.0,0.0,2499.0,2420.0,1161.0,1095.0,101.0,98.0
2018-01-09,0.0,0.0,2387.0,2400.0,1263.0,1220.0,97.0,101.0
2018-01-10,0.0,0.0,1958.0,2101.0,962.0,985.0,73.0,80.0
2018-01-11,0.0,0.0,2177.0,2217.0,1187.0,1131.0,44.0,58.0
2018-01-12,0.0,0.0,2165.0,2247.0,1287.0,1218.0,130.0,117.0
2018-01-13,0.0,1.0,283.0,382.0,501.0,475.0,72.0,67.0
2018-01-14,0.0,0.0,278.0,303.0,387.0,397.0,48.0,50.0
2018-01-15,1.0,1.0,1719.0,1835.0,981.0,923.0,78.0,83.0
2018-01-16,0.0,0.0,2215.0,2217.0,1097.0,1064.0,97.0,96.0
2018-01-17,0.0,0.0,2266.0,2227.0,1097.0,1051.0,93.0,93.0
2018-01-18,0.0,0.0,1096.0,1151.0,507.0,531.0,72.0,71.0
2018-01-19,1.0,1.0,1051.0,1114.0,565.0,631.0,53.0,59.0
2018-01-20,0.0,1.0,242.0,336.0,447.0,431.0,26.0,33.0
2018-01-21,0.0,0.0,236.0,258.0,368.0,385.0,39.0,40.0
2018-01-22,1.0,1.0,1870.0,1951.0,892.0,912.0,64.0,69.0
2018-01-23,0.0,0.0,2276.0,2224.0,1026.0,1012.0,103.0,96.0
2018-01-24,0.0,0.0,2411.0,2283.0,950.0,958.0,101.0,93.0
2018-01-25,0.0,0.0,2155.0,2191.0,956.0,976.0,73.0,78.0
2018-01-26,2.0,2.0,2070.0,2115.0,902.0,941.0,61.0,72.0
2018-01-27,0.0,0.0,251.0,298.0,468.0,468.0,62.0,56.0
2018-01-28,0.0,0.0,186.0,229.0,423.0,424.0,47.0,49.0
2018-01-29,2.0,2.0,2106.0,2121.0,939.0,947.0,72.0,77.0
2018-01-30,0.0,0.0,2111.0,2138.0,949.0,964.0,86.0,86.0
2018-01-31,1.0,1.0,2158.0,2154.0,968.0,975.0,74.0,78.0
2018-02-01,3.0,2.0,2073.0,2105.0,893.0,931.0,92.0,88.0
2018-02-02,2.0,2.0,2226.0,2196.0,966.0,971.0,86.0,86.0
2018-02-03,0.0,0.0,354.0,356.0,524.0,494.0,52.0,52.0
2018-02-04,1.0,1.0,264.0,291.0,594.0,551.0,52.0,56.0
2018-02-05,0.0,0.0,2173.0,2179.0,1024.0,1012.0,147.0,129.0
2018-02-06,1.0,1.0,2201.0,2208.0,1021.0,1005.0,107.0,102.0
2018-02-07,4.0,3.0,2311.0,2352.0,1182.0,1147.0,91.0,97.0
2018-02-08,1.0,1.0,2171.0,2225.0,1051.0,1031.0,76.0,80.0
2018-02-09,1.0,1.0,2376.0,2370.0,1218.0,1155.0,102.0,100.0
2018-02-10,0.0,0.0,421.0,692.0,579.0,562.0,51.0,58.0
2018-02-11,0.0,0.0,397.0,474.0,518.0,489.0,42.0,48.0
2018-02-12,2.0,2.0,2072.0,2162.0,1054.0,1020.0,93.0,91.0
2018-02-13,0.0,0.0,2221.0,2259.0,993.0,993.0,84.0,83.0
2018-02-14,1.0,1.0,1801.0,1952.0,822.0,879.0,114.0,100.0
2018-02-15,1.0,1.0,2032.0,2049.0,985.0,980.0,88.0,86.0
2018-02-16,1.0,1.0,2124.0,2118.0,1064.0,1052.0,84.0,81.0
2018-02-17,0.0,0.0,283.0,328.0,394.0,413.0,73.0,65.0
2018-02-18,0.0,0.0,333.0,308.0,342.0,375.0,39.0,41.0
2018-02-19,1.0,1.0,1768.0,1849.0,917.0,924.0,79.0,77.0
2018-02-20,1.0,1.0,2210.0,2173.0,1120.0,1060.0,83.0,82.0
2018-02-21,1.0,1.0,2050.0,2076.0,965.0,973.0,57.0,66.0
2018-02-22,2.0,2.0,2201.0,2178.0,988.0,999.0,90.0,86.0
2018-02-23,2.0,2.0,2059.0,2073.0,1153.0,1096.0,82.0,83.0
2018-02-24,0.0,0.0,406.0,385.0,505.0,486.0,37.0,41.0
2018-02-25,0.0,0.0,355.0,358.0,452.0,441.0,24.0,34.0
2018-02-26,1.0,1.0,2218.0,2194.0,907.0,904.0,76.0,77.0
2018-02-27,3.0,2.0,2147.0,2146.0,920.0,937.0,90.0,86.0
2018-02-28,2.0,2.0,2043.0,2082.0,915.0,946.0,57.0,66.0
2018-03-01,0.0,0.0,2135.0,2145.0,1085.0,1041.0,79.0,80.0
2018-03-02,1.0,1.0,1846.0,2018.0,1069.0,1035.0,108.0,98.0
2018-03-03,0.0,0.0,374.0,358.0,492.0,470.0,40.0,44.0
2018-03-04,0.0,0.0,287.0,321.0,404.0,409.0,31.0,38.0
2018-03-05,1.0,1.0,1972.0,1998.0,901.0,909.0,69.0,73.0
2018-03-06,0.0,0.0,2144.0,2116.0,934.0,948.0,74.0,75.0
2018-03-07,0.0,0.0,1711.0,1815.0,724.0,808.0,90.0,87.0
2018-03-08,0.0,0.0,813.0,836.0,436.0,437.0,24.0,33.0
2018-03-09,1.0,1.0,2008.0,2010.0,1126.0,1020.0,67.0,73.0
2018-03-10,0.0,0.0,377.0,385.0,548.0,503.0,53.0,52.0
2018-03-11,0.0,0.0,339.0,339.0,437.0,435.0,37.0,41.0
2018-03-12,0.0,0.0,2170.0,2097.0,978.0,960.0,81.0,81.0
2018-03-13,2.0,1.0,2267.0,2185.0,1033.0,1020.0,123.0,110.0
2018-03-14,0.0,0.0,2134.0,2150.0,1009.0,1007.0,96.0,91.0
2018-03-15,1.0,1.0,2230.0,2227.0,1057.0,1039.0,97.0,93.0
2018-03-16,1.0,1.0,2022.0,2102.0,1036.0,1030.0,63.0,68.0
2018-03-17,1.0,1.0,403.0,450.0,550.0,525.0,44.0,51.0
2018-03-18,0.0,0.0,322.0,337.0,378.0,382.0,40.0,44.0
2018-03-19,0.0,0.0,1876.0,1991.0,909.0,903.0,93.0,86.0
2018-03-20,0.0,0.0,2331.0,2258.0,1125.0,1073.0,75.0,78.0
2018-03-21,0.0,0.0,2373.0,2343.0,1079.0,1067.0,87.0,87.0
2018-03-22,1.0,1.0,2373.0,2323.0,1063.0,1049.0,70.0,72.0
2018-03-23,1.0,1.0,2239.0,2294.0,1010.0,1005.0,70.0,72.0
2018-03-24,0.0,0.0,345.0,342.0,429.0,434.0,59.0,55.0
2018-03-25,0.0,0.0,388.0,385.0,404.0,421.0,27.0,38.0
2018-03-26,1.0,1.0,2141.0,2186.0,954.0,948.0,79.0,78.0
2018-03-27,0.0,0.0,2041.0,2112.0,921.0,953.0,66.0,70.0
2018-03-28,0.0,1.0,1166.0,1340.0,586.0,575.0,59.0,62.0
2018-03-29,2.0,2.0,2192.0,2087.0,1153.0,1082.0,57.0,64.0
2018-03-30,2.0,2.0,1978.0,1949.0,921.0,933.0,45.0,55.0
2018-03-31,0.0,0.0,279.0,301.0,393.0,408.0,46.0,46.0
2018-04-01,0.0,0.0,303.0,310.0,374.0,383.0,33.0,38.0
2018-04-02,2.0,2.0,1922.0,1954.0,930.0,926.0,80.0,77.0
2018-04-03,2.0,2.0,2046.0,2069.0,1048.0,1009.0,61.0,64.0
2018-04-04,0.0,0.0,2039.0,2052.0,1070.0,1043.0,88.0,84.0
2018-04-05,0.0,0.0,1914.0,1963.0,938.0,931.0,75.0,74.0
2018-04-06,0.0,0.0,1734.0,1792.0,1000.0,994.0,67.0,71.0
2018-04-07,0.0,0.0,372.0,377.0,551.0,524.0,50.0,49.0
2018-04-08,0.0,0.0,311.0,318.0,335.0,353.0,28.0,35.0
2018-04-09,1.0,1.0,2183.0,2130.0,901.0,910.0,56.0,63.0
2018-04-10,0.0,0.0,1960.0,1994.0,956.0,962.0,72.0,72.0
2018-04-11,3.0,2.0,2055.0,2028.0,951.0,960.0,87.0,81.0
2018-04-12,0.0,0.0,1968.0,2002.0,979.0,987.0,93.0,86.0
2018-04-13,1.0,1.0,1937.0,1991.0,1030.0,1020.0,51.0,61.0
2018-04-14,1.0,1.0,271.0,295.0,488.0,473.0,55.0,51.0
2018-04-15,0.0,0.0,253.0,273.0,488.0,458.0,49.0,48.0
2018-04-16,1.0,1.0,2106.0,2103.0,982.0,978.0,59.0,66.0
2018-04-17,0.0,0.0,2042.0,2074.0,959.0,968.0,74.0,73.0
2018-04-18,1.0,1.0,2128.0,2112.0,976.0,958.0,79.0,76.0
2018-04-19,2.0,2.0,2261.0,2368.0,982.0,994.0,67.0,72.0
2018-04-20,0.0,0.0,2131.0,2142.0,1020.0,1015.0,56.0,64.0
2018-04-21,1.0,1.0,321.0,344.0,464.0,465.0,36.0,40.0
2018-04-22,0.0,0.0,282.0,299.0,411.0,413.0,42.0,46.0
2018-04-23,2.0,2.0,2222.0,2209.0,1095.0,1042.0,72.0,73.0
2018-04-24,0.0,0.0,2186.0,2213.0,1026.0,1020.0,67.0,70.0
2018-04-25,0.0,0.0,2288.0,2253.0,960.0,980.0,64.0,68.0
2018-04-26,1.0,1.0,2181.0,2173.0,999.0,1010.0,43.0,54.0
2018-04-27,0.0,0.0,2076.0,2116.0,997.0,1005.0,75.0,74.0
2018-04-28,0.0,0.0,385.0,383.0,458.0,460.0,36.0,40.0
2018-04-29,0.0,0.0,341.0,335.0,381.0,380.0,39.0,43.0
2018-04-30,2.0,2.0,2003.0,2033.0,846.0,877.0,67.0,68.0
2018-05-01,3.0,2.0,2141.0,2127.0,906.0,932.0,69.0,70.0
2018-05-02,1.0,1.0,2143.0,2124.0,991.0,970.0,75.0,75.0
2018-05-03,1.0,1.0,2089.0,2086.0,1061.0,1029.0,106.0,94.0
2018-05-04,4.0,3.0,2034.0,2063.0,1007.0,1006.0,78.0,78.0
2018-05-05,1.0,1.0,357.0,424.0,425.0,445.0,67.0,62.0
2018-05-06,0.0,0.0,252.0,281.0,346.0,375.0,43.0,44.0
2018-05-07,3.0,2.0,1935.0,2004.0,860.0,894.0,104.0,93.0
2018-05-08,3.0,2.0,2111.0,2113.0,910.0,932.0,48.0,58.0
2018-05-09,1.0,1.0,2066.0,2063.0,905.0,920.0,59.0,63.0
2018-05-10,2.0,2.0,2162.0,2123.0,941.0,961.0,81.0,76.0
2018-05-11,1.0,1.0,2223.0,2170.0,990.0,991.0,55.0,61.0
2018-05-12,0.0,0.0,411.0,407.0,523.0,502.0,40.0,44.0
2018-05-13,0.0,0.0,383.0,366.0,457.0,435.0,52.0,50.0
2018-05-14,0.0,0.0,2071.0,2080.0,887.0,916.0,66.0,69.0
2018-05-15,2.0,2.0,2200.0,2164.0,926.0,946.0,70.0,72.0
2018-05-16,1.0,1.0,2039.0,2085.0,1049.0,1018.0,80.0,78.0
2018-05-17,0.0,0.0,2050.0,2054.0,1066.0,1041.0,89.0,82.0
2018-05-18,1.0,1.0,1888.0,1954.0,1066.0,1021.0,77.0,76.0
2018-05-19,0.0,0.0,371.0,387.0,441.0,441.0,35.0,41.0
2018-05-20,0.0,0.0,367.0,361.0,497.0,470.0,42.0,46.0
2018-05-21,2.0,2.0,1923.0,1982.0,972.0,954.0,77.0,76.0
2018-05-22,2.0,2.0,1901.0,1947.0,911.0,918.0,67.0,69.0
2018-05-23,1.0,1.0,2074.0,2077.0,983.0,978.0,70.0,71.0
2018-05-24,2.0,2.0,2029.0,2015.0,1001.0,997.0,66.0,68.0
2018-05-25,1.0,1.0,2000.0,2006.0,1096.0,1057.0,69.0,70.0
2018-05-26,0.0,0.0,352.0,368.0,423.0,440.0,36.0,39.0
2018-05-27,0.0,0.0,313.0,311.0,378.0,390.0,52.0,50.0
2018-05-28,0.0,0.0,1098.0,1325.0,681.0,598.0,83.0,73.0
2018-05-29,1.0,1.0,1994.0,1989.0,974.0,960.0,75.0,74.0
2018-05-30,0.0,0.0,2018.0,2016.0,1050.0,1037.0,69.0,71.0
2018-05-31,3.0,2.0,1841.0,1890.0,866.0,900.0,68.0,70.0
2018-06-01,0.0,0.0,1839.0,1891.0,1017.0,1012.0,83.0,82.0
2018-06-02,0.0,0.0,447.0,442.0,502.0,481.0,28.0,35.0
2018-06-03,0.0,0.0,295.0,320.0,470.0,443.0,30.0,37.0
2018-06-04,1.0,1.0,1795.0,1868.0,942.0,935.0,71.0,73.0
2018-06-05,1.0,1.0,1867.0,1864.0,904.0,918.0,66.0,69.0
2018-06-06,0.0,0.0,2017.0,1976.0,955.0,963.0,92.0,83.0
2018-06-07,3.0,2.0,1840.0,1882.0,974.0,968.0,67.0,71.0
2018-06-08,0.0,0.0,1764.0,1830.0,1011.0,1007.0,67.0,69.0
2018-06-09,0.0,0.0,391.0,384.0,451.0,455.0,44.0,47.0
2018-06-10,0.0,0.0,295.0,307.0,445.0,437.0,46.0,47.0
2018-06-11,0.0,0.0,1825.0,1865.0,892.0,907.0,71.0,70.0
2018-06-12,1.0,1.0,1786.0,1809.0,956.0,946.0,74.0,72.0
2018-06-13,2.0,2.0,1809.0,1819.0,941.0,937.0,79.0,74.0
2018-06-14,3.0,2.0,1840.0,1864.0,1001.0,991.0,104.0,91.0
2018-06-15,1.0,1.0,1676.0,1725.0,947.0,954.0,83.0,77.0
2018-06-16,2.0,1.0,523.0,535.0,535.0,495.0,35.0,40.0
2018-06-17,0.0,0.0,443.0,567.0,434.0,437.0,56.0,53.0
2018-06-18,2.0,2.0,1760.0,1775.0,986.0,969.0,62.0,64.0
2018-06-19,0.0,0.0,1839.0,1861.0,967.0,956.0,66.0,68.0
2018-06-20,0.0,0.0,1740.0,1768.0,990.0,972.0,62.0,63.0
2018-06-21,1.0,1.0,1669.0,1722.0,1008.0,995.0,81.0,80.0
2018-06-22,0.0,0.0,1605.0,1617.0,1016.0,991.0,58.0,60.0
2018-06-23,1.0,1.0,360.0,352.0,475.0,462.0,27.0,35.0
2018-06-24,5.0,3.0,252.0,263.0,478.0,437.0,63.0,59.0
2018-06-25,2.0,2.0,1840.0,1828.0,1066.0,1010.0,58.0,63.0
2018-06-26,0.0,0.0,1811.0,1815.0,987.0,983.0,44.0,54.0
2018-06-27,1.0,1.0,1787.0,1851.0,1036.0,1018.0,80.0,75.0
2018-06-28,1.0,1.0,1694.0,1732.0,1006.0,998.0,72.0,71.0
2018-06-29,1.0,1.0,1778.0,1822.0,997.0,993.0,80.0,77.0
2018-06-30,0.0,0.0,376.0,595.0,539.0,500.0,63.0,57.0
2018-07-01,0.0,0.0,338.0,335.0,465.0,448.0,41.0,43.0
2018-07-02,0.0,0.0,1671.0,1738.0,844.0,861.0,91.0,81.0
2018-07-03,0.0,0.0,1766.0,1782.0,798.0,833.0,80.0,76.0
2018-07-04,0.0,0.0,1074.0,1165.0,484.0,520.0,35.0,44.0
2018-07-05,2.0,3.0,1522.0,1634.0,820.0,813.0,58.0,61.0
2018-07-06,0.0,1.0,1584.0,1629.0,831.0,822.0,57.0,60.0
2018-07-07,1.0,1.0,366.0,374.0,455.0,442.0,49.0,52.0
2018-07-08,0.0,0.0,310.0,312.0,408.0,392.0,95.0,78.0
2018-07-09,2.0,2.0,1740.0,1736.0,924.0,907.0,85.0,76.0
2018-07-10,1.0,1.0,1826.0,1790.0,934.0,888.0,67.0,66.0
2018-07-11,0.0,0.0,1806.0,1817.0,844.0,870.0,64.0,66.0
2018-07-12,0.0,0.0,1895.0,1856.0,889.0,860.0,72.0,72.0
2018-07-13,2.0,1.0,1802.0,1804.0,947.0,949.0,95.0,83.0
2018-07-14,0.0,0.0,270.0,429.0,404.0,416.0,46.0,46.0
2018-07-15,0.0,0.0,94.0,151.0,55.0,131.0,53.0,45.0
2018-07-16,0.0,1.0,1723.0,1729.0,897.0,847.0,68.0,67.0
2018-07-17,1.0,1.0,1724.0,1787.0,929.0,949.0,53.0,59.0
2018-07-18,1.0,1.0,1789.0,1796.0,895.0,913.0,90.0,79.0
2018-07-19,1.0,1.0,1861.0,1834.0,976.0,970.0,70.0,70.0
2018-07-20,2.0,2.0,1794.0,1774.0,968.0,963.0,47.0,54.0
2018-07-21,2.0,1.0,395.0,416.0,527.0,500.0,34.0,42.0
2018-07-22,1.0,1.0,270.0,305.0,384.0,401.0,63.0,57.0
2018-07-23,0.0,0.0,1873.0,1867.0,930.0,922.0,67.0,68.0
2018-07-24,0.0,0.0,1897.0,1887.0,964.0,929.0,71.0,69.0
2018-07-25,4.0,3.0,1813.0,1846.0,930.0,929.0,33.0,43.0
2018-07-26,1.0,1.0,1747.0,1782.0,943.0,815.0,67.0,67.0
2018-07-27,2.0,2.0,1721.0,1728.0,919.0,924.0,43.0,50.0
2018-07-28,0.0,0.0,386.0,398.0,396.0,414.0,22.0,32.0
2018-07-29,0.0,0.0,291.0,305.0,369.0,382.0,30.0,38.0
2018-07-30,1.0,1.0,1691.0,1731.0,955.0,916.0,57.0,59.0
2018-07-31,1.0,1.0,1819.0,1827.0,980.0,973.0,52.0,59.0
2018-08-01,1.0,1.0,1904.0,1884.0,1027.0,955.0,49.0,57.0
2018-08-02,1.0,1.0,1898.0,1887.0,978.0,979.0,42.0,50.0
2018-08-03,3.0,2.0,1814.0,1855.0,1065.0,1030.0,38.0,46.0
2018-08-04,1.0,1.0,304.0,319.0,436.0,432.0,30.0,36.0
2018-08-05,2.0,1.0,284.0,279.0,388.0,385.0,29.0,35.0
2018-08-06,1.0,1.0,1856.0,1858.0,923.0,912.0,50.0,57.0
2018-08-07,1.0,1.0,1932.0,1920.0,945.0,936.0,36.0,47.0
2018-08-08,2.0,2.0,2033.0,1957.0,915.0,921.0,30.0,41.0
2018-08-09,0.0,0.0,1921.0,1930.0,1055.0,1028.0,30.0,44.0
2018-08-10,0.0,0.0,2020.0,1989.0,1022.0,1006.0,46.0,51.0
2018-08-11,0.0,0.0,515.0,492.0,485.0,466.0,26.0,36.0
2018-08-12,1.0,1.0,424.0,414.0,399.0,409.0,41.0,45.0
2018-08-13,3.0,2.0,1946.0,1955.0,856.0,883.0,61.0,63.0
2018-08-14,1.0,1.0,1965.0,1982.0,923.0,947.0,47.0,56.0
2018-08-15,0.0,0.0,1999.0,2007.0,896.0,919.0,79.0,74.0
2018-08-16,0.0,0.0,2039.0,2023.0,977.0,977.0,75.0,71.0
2018-08-17,0.0,0.0,1835.0,1889.0,1028.0,1012.0,62.0,67.0
2018-08-18,0.0,0.0,540.0,674.0,498.0,485.0,44.0,48.0
2018-08-19,1.0,1.0,467.0,460.0,465.0,450.0,42.0,44.0
2018-08-20,4.0,3.0,1958.0,1965.0,903.0,905.0,53.0,58.0
2018-08-21,0.0,0.0,1980.0,1977.0,863.0,885.0,32.0,42.0
2018-08-22,0.0,0.0,2094.0,2064.0,917.0,897.0,53.0,58.0
2018-08-23,1.0,1.0,2036.0,2049.0,909.0,934.0,39.0,49.0
2018-08-24,1.0,1.0,1937.0,1974.0,1017.0,996.0,66.0,68.0
2018-08-25,0.0,0.0,501.0,510.0,410.0,437.0,52.0,56.0
2018-08-26,0.0,0.0,352.0,358.0,436.0,425.0,38.0,41.0
2018-08-27,1.0,1.0,2026.0,2007.0,885.0,905.0,54.0,61.0
2018-08-28,1.0,1.0,2071.0,2072.0,980.0,969.0,65.0,65.0
2018-08-29,0.0,0.0,2198.0,2152.0,1027.0,995.0,111.0,90.0
2018-08-30,0.0,0.0,2216.0,2170.0,1074.0,1035.0,86.0,81.0
2018-08-31,1.0,1.0,2066.0,2110.0,980.0,996.0,90.0,86.0
2018-09-01,1.0,1.0,469.0,474.0,435.0,438.0,47.0,48.0
2018-09-02,1.0,1.0,409.0,415.0,420.0,422.0,72.0,64.0
2018-09-03,1.0,1.0,887.0,1077.0,675.0,625.0,82.0,77.0
2018-09-04,3.0,2.0,2253.0,2186.0,1027.0,1005.0,61.0,65.0
2018-09-05,0.0,0.0,2426.0,2442.0,1100.0,1056.0,67.0,70.0
2018-09-06,1.0,1.0,2454.0,2324.0,1065.0,1034.0,64.0,69.0
2018-09-07,3.0,2.0,2386.0,2364.0,941.0,978.0,68.0,71.0
2018-09-08,0.0,0.0,499.0,480.0,500.0,482.0,72.0,68.0
2018-09-09,0.0,0.0,405.0,404.0,449.0,444.0,63.0,59.0
2018-09-10,3.0,2.0,2131.0,2159.0,982.0,976.0,84.0,85.0
2018-09-11,0.0,0.0,2395.0,2424.0,1049.0,1027.0,91.0,91.0
2018-09-12,0.0,0.0,2154.0,2208.0,1024.0,1006.0,86.0,84.0
2018-09-13,0.0,0.0,2081.0,2189.0,958.0,974.0,62.0,67.0
2018-09-14,0.0,0.0,2220.0,2259.0,936.0,942.0,73.0,75.0
2018-09-15,0.0,0.0,652.0,731.0,398.0,450.0,60.0,63.0
2018-09-16,0.0,0.0,457.0,460.0,437.0,426.0,58.0,56.0
2018-09-17,1.0,1.0,1894.0,2000.0,944.0,941.0,110.0,98.0
2018-09-18,1.0,1.0,2126.0,2135.0,1010.0,988.0,88.0,83.0
2018-09-19,2.0,2.0,1982.0,2022.0,862.0,909.0,73.0,74.0
2018-09-20,1.0,1.0,2167.0,2172.0,973.0,973.0,100.0,91.0
2018-09-21,2.0,1.0,2193.0,2210.0,979.0,986.0,80.0,80.0
2018-09-22,0.0,0.0,504.0,489.0,367.0,407.0,33.0,41.0
2018-09-23,0.0,0.0,323.0,331.0,341.0,367.0,46.0,48.0
2018-09-24,2.0,2.0,2327.0,2272.0,907.0,917.0,56.0,66.0
2018-09-25,1.0,1.0,2343.0,2318.0,997.0,996.0,97.0,90.0
2018-09-26,1.0,1.0,2399.0,2374.0,960.0,981.0,62.0,69.0
2018-09-27,0.0,0.0,2258.0,2285.0,939.0,963.0,73.0,73.0
2018-09-28,2.0,2.0,2248.0,2272.0,901.0,936.0,66.0,70.0
2018-09-29,0.0,0.0,436.0,438.0,473.0,461.0,41.0,45.0
2018-09-30,0.0,0.0,353.0,367.0,363.0,372.0,50.0,50.0
2018-10-01,0.0,0.0,2491.0,2425.0,934.0,932.0,122.0,104.0
2018-10-02,1.0,1.0,2486.0,2479.0,971.0,976.0,103.0,96.0
2018-10-03,1.0,1.0,2620.0,2556.0,913.0,942.0,74.0,78.0
2018-10-04,0.0,0.0,2690.0,2630.0,953.0,942.0,76.0,80.0
2018-10-05,2.0,2.0,2514.0,2513.0,933.0,958.0,71.0,78.0
2018-10-06,0.0,1.0,497.0,500.0,432.0,444.0,49.0,51.0
2018-10-07,0.0,0.0,385.0,404.0,363.0,381.0,73.0,68.0
2018-10-08,0.0,0.0,2128.0,2205.0,871.0,888.0,86.0,89.0
2018-10-09,0.0,0.0,2422.0,2430.0,1046.0,1033.0,111.0,102.0
2018-10-10,0.0,0.0,2446.0,2451.0,977.0,985.0,97.0,95.0
2018-10-11,0.0,0.0,727.0,761.0,365.0,393.0,26.0,35.0
2018-10-12,2.0,2.0,2366.0,2335.0,999.0,991.0,90.0,85.0
2018-10-13,0.0,0.0,457.0,442.0,500.0,482.0,71.0,65.0
2018-10-14,0.0,0.0,341.0,376.0,395.0,403.0,106.0,89.0
2018-10-15,0.0,0.0,2477.0,2404.0,907.0,920.0,88.0,86.0
2018-10-16,0.0,0.0,2590.0,2516.0,988.0,999.0,93.0,89.0
2018-10-17,0.0,0.0,2618.0,2516.0,891.0,949.0,109.0,99.0
2018-10-18,0.0,0.0,2768.0,2659.0,957.0,970.0,80.0,81.0
2018-10-19,0.0,0.0,2618.0,2541.0,1057.0,1024.0,108.0,101.0
2018-10-20,0.0,1.0,432.0,477.0,483.0,488.0,42.0,57.0
2018-10-21,0.0,0.0,366.0,404.0,418.0,409.0,85.0,70.0
2018-10-22,1.0,1.0,2359.0,2347.0,800.0,852.0,92.0,88.0
2018-10-23,0.0,0.0,2496.0,2465.0,954.0,969.0,81.0,83.0
2018-10-24,0.0,0.0,2270.0,2341.0,998.0,981.0,95.0,93.0
2018-10-25,0.0,0.0,2434.0,2409.0,982.0,961.0,90.0,89.0
2018-10-26,0.0,0.0,2530.0,2492.0,1081.0,1060.0,117.0,108.0
2018-10-27,0.0,0.0,542.0,536.0,561.0,533.0,103.0,86.0
2018-10-28,1.0,1.0,503.0,491.0,431.0,433.0,78.0,70.0
2018-10-29,2.0,1.0,2559.0,2534.0,1011.0,1005.0,86.0,90.0
2018-10-30,2.0,1.0,2677.0,2618.0,973.0,980.0,119.0,109.0
2018-10-31,1.0,1.0,2583.0,2581.0,982.0,987.0,118.0,109.0
2018-11-01,0.0,0.0,701.0,854.0,340.0,368.0,25.0,32.0
2018-11-02,3.0,2.0,2547.0,2478.0,1122.0,1083.0,74.0,78.0
2018-11-03,0.0,0.0,563.0,550.0,475.0,468.0,57.0,57.0
2018-11-04,0.0,0.0,441.0,495.0,433.0,421.0,91.0,79.0
2018-11-05,0.0,0.0,2889.0,2725.0,1028.0,1027.0,76.0,80.0
2018-11-06,1.0,1.0,2980.0,2840.0,1197.0,1146.0,115.0,105.0
2018-11-07,0.0,0.0,2710.0,2743.0,996.0,1020.0,76.0,83.0
2018-11-08,1.0,1.0,2485.0,2491.0,1054.0,1058.0,90.0,93.0
2018-11-09,0.0,0.0,2861.0,2723.0,1128.0,1141.0,103.0,106.0
2018-11-10,1.0,1.0,624.0,603.0,465.0,462.0,98.0,85.0
2018-11-11,0.0,0.0,590.0,572.0,406.0,406.0,95.0,81.0
2018-11-12,0.0,0.0,2403.0,2391.0,924.0,947.0,96.0,98.0
2018-11-13,0.0,0.0,2264.0,2297.0,1048.0,1054.0,61.0,73.0
2018-11-14,0.0,0.0,2472.0,2485.0,1055.0,1061.0,81.0,87.0
2018-11-15,1.0,1.0,2651.0,2611.0,1189.0,1135.0,149.0,126.0
2018-11-16,2.0,1.0,2518.0,2495.0,1127.0,1097.0,102.0,101.0
2018-11-17,0.0,0.0,627.0,609.0,492.0,486.0,58.0,58.0
2018-11-18,1.0,1.0,549.0,525.0,389.0,416.0,56.0,57.0
2018-11-19,0.0,0.0,2367.0,2408.0,938.0,952.0,130.0,118.0
2018-11-20,0.0,0.0,2567.0,2554.0,1132.0,1102.0,130.0,119.0
2018-11-21,0.0,0.0,2376.0,2454.0,1051.0,1065.0,106.0,104.0
2018-11-22,0.0,0.0,1346.0,1288.0,630.0,590.0,76.0,72.0
2018-11-23,0.0,0.0,1611.0,1413.0,574.0,593.0,68.0,68.0
2018-11-24,0.0,0.0,514.0,456.0,490.0,474.0,54.0,57.0
2018-11-25,0.0,0.0,464.0,446.0,628.0,559.0,75.0,70.0
2018-11-26,0.0,0.0,2431.0,2393.0,1016.0,988.0,94.0,94.0
2018-11-27,3.0,2.0,2519.0,2417.0,865.0,905.0,86.0,88.0
2018-11-28,2.0,2.0,2371.0,2341.0,844.0,874.0,67.0,73.0
2018-11-29,0.0,0.0,1154.0,1194.0,493.0,528.0,49.0,49.0
2018-11-30,0.0,0.0,2553.0,2466.0,922.0,969.0,104.0,101.0
